"STATISTIC","Statistic Label","C03387V04072","Expenditure type","C02553V03094","Household Size","TLIST(A1)","Year","UNIT","VALUE"
"HS208","Average weekly household expenditure","090409","09.04.09 Admission to social events and gatherings","0091","6 + Persons","2015","2015","Euro","0"
"HS208","Average weekly household expenditure","090410","09.04.10 Other leisure related subscriptions (e.g. scout clubs)","-","All household sizes","2015","2015","Euro","0.19"
"HS208","Average weekly household expenditure","090410","09.04.10 Other leisure related subscriptions (e.g. scout clubs)","001","1 person","2015","2015","Euro","0.11"
"HS208","Average weekly household expenditure","090410","09.04.10 Other leisure related subscriptions (e.g. scout clubs)","003","2 persons","2015","2015","Euro","0.17"
"HS208","Average weekly household expenditure","090410","09.04.10 Other leisure related subscriptions (e.g. scout clubs)","004","3 persons","2015","2015","Euro","0.14"
"HS208","Average weekly household expenditure","090410","09.04.10 Other leisure related subscriptions (e.g. scout clubs)","006","4 persons","2015","2015","Euro","0.27"
"HS208","Average weekly household expenditure","090410","09.04.10 Other leisure related subscriptions (e.g. scout clubs)","007","5 persons","2015","2015","Euro","0.46"
"HS208","Average weekly household expenditure","090410","09.04.10 Other leisure related subscriptions (e.g. scout clubs)","0091","6 + Persons","2015","2015","Euro","0.15"
"HS208","Average weekly household expenditure","0905","09.05 Betting and lotteries","-","All household sizes","2015","2015","Euro","3.55"
"HS208","Average weekly household expenditure","0905","09.05 Betting and lotteries","001","1 person","2015","2015","Euro","1.81"
"HS208","Average weekly household expenditure","0905","09.05 Betting and lotteries","003","2 persons","2015","2015","Euro","3.73"
"HS208","Average weekly household expenditure","0905","09.05 Betting and lotteries","004","3 persons","2015","2015","Euro","3.72"
"HS208","Average weekly household expenditure","0905","09.05 Betting and lotteries","006","4 persons","2015","2015","Euro","5.1"
"HS208","Average weekly household expenditure","0905","09.05 Betting and lotteries","007","5 persons","2015","2015","Euro","4.3"
"HS208","Average weekly household expenditure","0905","09.05 Betting and lotteries","0091","6 + Persons","2015","2015","Euro","3.33"
"HS208","Average weekly household expenditure","090501","09.05.01 Football pools stakes","-","All household sizes","2015","2015","Euro","0.01"
"HS208","Average weekly household expenditure","090501","09.05.01 Football pools stakes","001","1 person","2015","2015","Euro","0"
"HS208","Average weekly household expenditure","090501","09.05.01 Football pools stakes","003","2 persons","2015","2015","Euro","0.01"
"HS208","Average weekly household expenditure","090501","09.05.01 Football pools stakes","004","3 persons","2015","2015","Euro","0.01"
"HS208","Average weekly household expenditure","090501","09.05.01 Football pools stakes","006","4 persons","2015","2015","Euro","0.01"
"HS208","Average weekly household expenditure","090501","09.05.01 Football pools stakes","007","5 persons","2015","2015","Euro","0"
"HS208","Average weekly household expenditure","090501","09.05.01 Football pools stakes","0091","6 + Persons","2015","2015","Euro","0"
"HS208","Average weekly household expenditure","090502","09.05.02 Bingo stakes - excluding admission","-","All household sizes","2015","2015","Euro","0.39"
"HS208","Average weekly household expenditure","090502","09.05.02 Bingo stakes - excluding admission","001","1 person","2015","2015","Euro","0.11"
"HS208","Average weekly household expenditure","090502","09.05.02 Bingo stakes - excluding admission","003","2 persons","2015","2015","Euro","0.23"
"HS208","Average weekly household expenditure","090502","09.05.02 Bingo stakes - excluding admission","004","3 persons","2015","2015","Euro","0.23"
"HS208","Average weekly household expenditure","090502","09.05.02 Bingo stakes - excluding admission","006","4 persons","2015","2015","Euro","1.39"
"HS208","Average weekly household expenditure","090502","09.05.02 Bingo stakes - excluding admission","007","5 persons","2015","2015","Euro","0.12"
"HS208","Average weekly household expenditure","090502","09.05.02 Bingo stakes - excluding admission","0091","6 + Persons","2015","2015","Euro","0.23"
"HS208","Average weekly household expenditure","090503","09.05.03 Bookmaker, tote and other betting stakes","-","All household sizes","2015","2015","Euro","0.72"
"HS208","Average weekly household expenditure","090503","09.05.03 Bookmaker, tote and other betting stakes","001","1 person","2015","2015","Euro","0.33"
"HS208","Average weekly household expenditure","090503","09.05.03 Bookmaker, tote and other betting stakes","003","2 persons","2015","2015","Euro","0.72"
"HS208","Average weekly household expenditure","090503","09.05.03 Bookmaker, tote and other betting stakes","004","3 persons","2015","2015","Euro","0.71"
"HS208","Average weekly household expenditure","090503","09.05.03 Bookmaker, tote and other betting stakes","006","4 persons","2015","2015","Euro","0.83"
"HS208","Average weekly household expenditure","090503","09.05.03 Bookmaker, tote and other betting stakes","007","5 persons","2015","2015","Euro","1.7"
"HS208","Average weekly household expenditure","090503","09.05.03 Bookmaker, tote and other betting stakes","0091","6 + Persons","2015","2015","Euro","0.41"
"HS208","Average weekly household expenditure","090504","09.05.04 Lottery scratch cards and telly bingo","-","All household sizes","2015","2015","Euro","0.26"
"HS208","Average weekly household expenditure","090504","09.05.04 Lottery scratch cards and telly bingo","001","1 person","2015","2015","Euro","0.17"
"HS208","Average weekly household expenditure","090504","09.05.04 Lottery scratch cards and telly bingo","003","2 persons","2015","2015","Euro","0.25"
"HS208","Average weekly household expenditure","090504","09.05.04 Lottery scratch cards and telly bingo","004","3 persons","2015","2015","Euro","0.28"
"HS208","Average weekly household expenditure","090504","09.05.04 Lottery scratch cards and telly bingo","006","4 persons","2015","2015","Euro","0.31"
"HS208","Average weekly household expenditure","090504","09.05.04 Lottery scratch cards and telly bingo","007","5 persons","2015","2015","Euro","0.3"
"HS208","Average weekly household expenditure","090504","09.05.04 Lottery scratch cards and telly bingo","0091","6 + Persons","2015","2015","Euro","0.51"
"HS208","Average weekly household expenditure","090505","09.05.05 Lottery stakes","-","All household sizes","2015","2015","Euro","2.18"
"HS208","Average weekly household expenditure","090505","09.05.05 Lottery stakes","001","1 person","2015","2015","Euro","1.2"
"HS208","Average weekly household expenditure","090505","09.05.05 Lottery stakes","003","2 persons","2015","2015","Euro","2.53"
"HS208","Average weekly household expenditure","090505","09.05.05 Lottery stakes","004","3 persons","2015","2015","Euro","2.49"
"HS208","Average weekly household expenditure","090505","09.05.05 Lottery stakes","006","4 persons","2015","2015","Euro","2.56"
"HS208","Average weekly household expenditure","090505","09.05.05 Lottery stakes","007","5 persons","2015","2015","Euro","2.18"
"HS208","Average weekly household expenditure","090505","09.05.05 Lottery stakes","0091","6 + Persons","2015","2015","Euro","2.18"
"HS208","Average weekly household expenditure","0906","09.06 Reading materials","-","All household sizes","2015","2015","Euro","7.49"
"HS208","Average weekly household expenditure","0906","09.06 Reading materials","001","1 person","2015","2015","Euro","4.17"
"HS208","Average weekly household expenditure","0906","09.06 Reading materials","003","2 persons","2015","2015","Euro","6.85"
"HS208","Average weekly household expenditure","0906","09.06 Reading materials","004","3 persons","2015","2015","Euro","10.02"
"HS208","Average weekly household expenditure","0906","09.06 Reading materials","006","4 persons","2015","2015","Euro","8.79"
"HS208","Average weekly household expenditure","0906","09.06 Reading materials","007","5 persons","2015","2015","Euro","9.71"
"HS208","Average weekly household expenditure","0906","09.06 Reading materials","0091","6 + Persons","2015","2015","Euro","9.54"
"HS208","Average weekly household expenditure","090601","09.06.01 Books","-","All household sizes","2015","2015","Euro","1.71"
"HS208","Average weekly household expenditure","090601","09.06.01 Books","001","1 person","2015","2015","Euro","0.72"
"HS208","Average weekly household expenditure","090601","09.06.01 Books","003","2 persons","2015","2015","Euro","1.11"
"HS208","Average weekly household expenditure","090601","09.06.01 Books","004","3 persons","2015","2015","Euro","1.54"
"HS208","Average weekly household expenditure","090601","09.06.01 Books","006","4 persons","2015","2015","Euro","2.72"
"HS208","Average weekly household expenditure","090601","09.06.01 Books","007","5 persons","2015","2015","Euro","4.05"
"HS208","Average weekly household expenditure","090601","09.06.01 Books","0091","6 + Persons","2015","2015","Euro","3.14"
"HS208","Average weekly household expenditure","090602","09.06.02 Newspapers","-","All household sizes","2015","2015","Euro","2.51"
"HS208","Average weekly household expenditure","090602","09.06.02 Newspapers","001","1 person","2015","2015","Euro","2.17"
"HS208","Average weekly household expenditure","090602","09.06.02 Newspapers","003","2 persons","2015","2015","Euro","3.52"
"HS208","Average weekly household expenditure","090602","09.06.02 Newspapers","004","3 persons","2015","2015","Euro","2.31"
"HS208","Average weekly household expenditure","090602","09.06.02 Newspapers","006","4 persons","2015","2015","Euro","1.95"
"HS208","Average weekly household expenditure","090602","09.06.02 Newspapers","007","5 persons","2015","2015","Euro","1.57"
"HS208","Average weekly household expenditure","090602","09.06.02 Newspapers","0091","6 + Persons","2015","2015","Euro","2.3"
"HS208","Average weekly household expenditure","090603","09.06.03 Magazines and periodicals","-","All household sizes","2015","2015","Euro","0.53"
"HS208","Average weekly household expenditure","090603","09.06.03 Magazines and periodicals","001","1 person","2015","2015","Euro","0.34"
"HS208","Average weekly household expenditure","090603","09.06.03 Magazines and periodicals","003","2 persons","2015","2015","Euro","0.63"
"HS208","Average weekly household expenditure","090603","09.06.03 Magazines and periodicals","004","3 persons","2015","2015","Euro","0.57"
